"No.","Time","Source","Destination","Protocol","Length","Info"
"1952","1.963012","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"1953","1.963012","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54381 [ACK] Seq=76186 Ack=1046 Win=30720 Len=1250 [TCP segment of a reassembled PDU]"
"1954","1.963013","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54381 [ACK] Seq=77436 Ack=1046 Win=30720 Len=1250 [TCP segment of a reassembled PDU]"
"1955","1.963146","eduroam-int-dhcp-97-88-25.ucl.ac.uk","cds.j3z9t3p6.hwcdn.net","TCP","54","54381  >  https(443) [ACK] Seq=1046 Ack=78686 Win=131072 Len=0"
"1956","1.970872","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54381 [ACK] Seq=78686 Ack=1046 Win=30720 Len=1250 [TCP segment of a reassembled PDU]"
"1957","1.970873","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"1958","1.970876","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54381 [ACK] Seq=81186 Ack=1046 Win=30720 Len=1250 [TCP segment of a reassembled PDU]"
"1959","1.970877","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54381 [ACK] Seq=82436 Ack=1046 Win=30720 Len=1250 [TCP segment of a reassembled PDU]"
"1960","1.970878","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"1961","1.970878","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","329","Application Data"
"1962","1.970879","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","93","Application Data"
"1963","1.970879","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","78","Application Data"
"1964","1.970880","cds.j3z9t3p6.hwcdn.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","https(443)  >  54378 [FIN, ACK] Seq=14641 Ack=988 Win=30720 Len=0"
"1965","1.970880","a23-44-101-234.deploy.static.akamaitechnologies.com","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.2","85","Encrypted Alert"
"1966","1.970881","a23-44-101-234.deploy.static.akamaitechnologies.com","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","https(443)  >  54380 [FIN, ACK] Seq=622 Ack=3914 Win=38656 Len=0"
"1967","1.970881","jsi-cdn.steelcentral.net","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","https(443)  >  54379 [FIN, ACK] Seq=9700 Ack=1050 Win=31488 Len=0"
"1968","1.970881","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","260","Application Data"
"1969","1.970882","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"1970","1.970882","a23-44-101-234.deploy.static.akamaitechnologies.com","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","54","[TCP Out-Of-Order] https(443)  >  54380 [FIN, ACK] Seq=622 Ack=3914 Win=38656 Len=0"
"1971","1.970883","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1409610 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1972","1.970884","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1410860 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1973","1.970884","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1412110 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1974","1.970885","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1413360 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1975","1.970886","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1414610 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1976","1.970886","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1415860 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1977","1.970887","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1417110 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1978","1.970888","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1418360 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1979","1.971012","eduroam-int-dhcp-97-88-25.ucl.ac.uk","cds.j3z9t3p6.hwcdn.net","TCP","54","54378  >  https(443) [RST, ACK] Seq=988 Ack=14617 Win=0 Len=0"
"1980","1.971202","eduroam-int-dhcp-97-88-25.ucl.ac.uk","a23-44-101-234.deploy.static.akamaitechnologies.com","TCP","54","54380  >  https(443) [RST, ACK] Seq=3914 Ack=622 Win=0 Len=0"
"1981","1.971326","eduroam-int-dhcp-97-88-25.ucl.ac.uk","jsi-cdn.steelcentral.net","TCP","54","54379  >  https(443) [ACK] Seq=1050 Ack=9701 Win=131072 Len=0"
"1982","1.971424","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#1] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1409579 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1983","1.971508","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#2] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1409610 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1984","1.971601","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#3] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1410860 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1985","1.971674","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#4] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1412110 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1986","1.971757","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#5] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1413360 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1987","1.971841","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#6] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1414610 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1988","1.971925","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#7] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1415860 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1989","1.971999","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#8] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1417110 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1990","1.972047","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#9] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1418360 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1991","1.972091","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#10] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1419610 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1992","1.972147","eduroam-int-dhcp-97-88-25.ucl.ac.uk","cds.j3z9t3p6.hwcdn.net","TCP","54","54381  >  https(443) [ACK] Seq=1046 Ack=85211 Win=131072 Len=0"
"1993","1.972391","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1419610 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1994","1.972393","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1420860 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1995","1.972397","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1422110 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1996","1.972398","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1423360 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"1997","1.972462","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#11] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1420860 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1998","1.972550","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#12] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1422110 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"1999","1.972629","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#13] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1423360 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2000","1.972720","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#14] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1424610 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2001","1.978753","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1424610 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2002","1.978755","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","210","Application Data"
"2003","1.978758","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1426016 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2004","1.978760","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=1427266 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2005","1.978761","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","428","Application Data"
"2006","1.978761","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"2007","1.978762","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","[TCP Fast Retransmission] , Application Data"
"2008","1.978763","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1354113 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2009","1.978764","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1355363 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2010","1.978764","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [PSH, ACK] Seq=1356613 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2011","1.978765","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1171","[TCP Out-Of-Order] https(443)  >  54376 [PSH, ACK] Seq=1357863 Ack=3869 Win=32768 Len=1117"
"2012","1.978766","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1360230 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2013","1.978843","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#15] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1425860 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2014","1.978967","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#16] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1426016 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2015","1.979040","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#17] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1427266 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2016","1.979105","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#18] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1428516 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2017","1.979176","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#19] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1428890 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2018","1.979248","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","[TCP Dup ACK 1939#20] 54376  >  https(443) [ACK] Seq=3869 Ack=1335363 Win=262400 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2019","1.979401","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1354113 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2020","1.979532","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1355363 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2021","1.979649","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1356613 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2022","1.979746","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1357863 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2023","1.979858","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1360230 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2024","1.979952","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1361480 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2025","1.980413","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1361480 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2026","1.980419","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1362730 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2027","1.980429","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1363980 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2028","1.980431","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Out-Of-Order] https(443)  >  54376 [ACK] Seq=1365230 Ack=3869 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"2029","1.980558","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1362730 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2030","1.980733","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1363980 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2031","1.980859","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1365230 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2032","1.980939","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1366480 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2033","1.986074","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1366480 Ack=3869 Win=32768 Len=1250"
"2034","1.986077","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1367730 Ack=3869 Win=32768 Len=1250"
"2035","1.986080","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1370230 Ack=3869 Win=32768 Len=1250"
"2036","1.986081","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1371480 Ack=3869 Win=32768 Len=1250"
"2037","1.986082","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1372730 Ack=3869 Win=32768 Len=1250"
"2038","1.986083","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1373980 Ack=3869 Win=32768 Len=1250"
"2039","1.986084","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","210","[TCP Retransmission] https(443)  >  54376 [PSH, ACK] Seq=1375230 Ack=3869 Win=32768 Len=156"
"2040","1.986085","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1375386 Ack=3869 Win=32768 Len=1250"
"2041","1.986086","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1376636 Ack=3869 Win=32768 Len=1250"
"2042","1.986087","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1379136 Ack=3869 Win=32768 Len=1250"
"2043","1.986088","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1380386 Ack=3869 Win=32768 Len=1250"
"2044","1.986089","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1381636 Ack=3869 Win=32768 Len=1250"
"2045","1.986090","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1382886 Ack=3869 Win=32768 Len=1250"
"2046","1.986175","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","90","54376  >  https(443) [ACK] Seq=3869 Ack=1367730 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136 SLE=1368980 SRE=1370230"
"2047","1.986303","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1370230 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2048","1.986363","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1371480 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2049","1.986437","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1372730 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2050","1.986527","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1373980 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2051","1.986632","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1375230 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2052","1.986725","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1375386 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2053","1.986794","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","82","54376  >  https(443) [ACK] Seq=3869 Ack=1376636 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386 SLE=1377886 SRE=1379136"
"2054","1.986861","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","74","54376  >  https(443) [ACK] Seq=3869 Ack=1379136 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386"
"2055","1.986905","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","74","54376  >  https(443) [ACK] Seq=3869 Ack=1380386 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386"
"2056","1.986948","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","74","54376  >  https(443) [ACK] Seq=3869 Ack=1381636 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386"
"2057","1.986992","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","74","54376  >  https(443) [ACK] Seq=3869 Ack=1382886 Win=896000 Len=0 SLE=1391862 SRE=1428921 SLE=1384136 SRE=1385386"
"2058","1.987035","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","66","54376  >  https(443) [ACK] Seq=3869 Ack=1385386 Win=896000 Len=0 SLE=1391862 SRE=1428921"
"2059","1.987191","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1385386 Ack=3869 Win=32768 Len=1250"
"2060","1.987192","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","[TCP Retransmission] https(443)  >  54376 [ACK] Seq=1386636 Ack=3869 Win=32768 Len=1250"
